/0000/000/Desto0023/1509398899/SE00/Umidade;54.11
/0000/000/Desto0023/1509398899/SE00/Pressao;1001.14
/0000/000/Desto0023/1509398959/SY00/Sinal;31.00
/0000/000/Desto0023/1509398959/SY01/Bateria;4.35
/0000/000/Desto0023/1509398959/SE00/Temperatura;27.84
/0000/000/Desto0023/1509398959/SE00/Umidade;55.48
/0000/000/Desto0023/1509398959/SE00/Pressao;1001.14
/0000/000/Desto0023/1509399020/SY00/Sinal;31.00
/0000/000/Desto0023/1509399020/SY01/Bateria;4.35
/0000/000/Desto0023/1509399020/SE00/Temperatura;27.80
/0000/000/Desto0023/1509399020/SE00/Umidade;55.19
/0000/000/Desto0023/1509399020/SE00/Pressao;1001.18
/0000/000/Desto0023/1509399085/SY00/Sinal;-61.00
/0000/000/Desto0023/1509399085/SY01/Bateria;4.35
/0000/000/Desto0023/1509399085/SE00/Temperatura;27.75
/0000/000/Desto0023/1509399085/SE00/Umidade;55.32
/0000/000/Desto0023/1509399085/SE00/Pressao;1001.15
/0000/000/Desto0023/1509399154/SY00/Sinal;31.00
/0000/000/Desto0023/1509399154/SY01/Bateria;4.35
/0000/000/Desto0023/1509399154/SE00/Temperatura;27.72
/0000/000/Desto0023/1509399154/SE00/Umidade;55.82
/0000/000/Desto0023/1509399154/SE00/Pressao;1001.21
/0000/000/Desto0023/1509399215/SY00/Sinal;31.00
/0000/000/Desto0023/1509399215/SY01/Bateria;4.35
/0000/000/Desto0023/1509399215/SE00/Temperatura;27.71
/0000/000/Desto0023/1509399215/SE00/Umidade;55.87
/0000/000/Desto0023/1509399215/SE00/Pressao;1001.19
/0000/000/Desto0023/1509399275/SY00/Sinal;31.00
/0000/000/Desto0023/1509399275/SY01/Bateria;4.35
/0000/000/Desto0023/1509399275/SE00/Temperatura;27.69
/0000/000/Desto0023/1509399275/SE00/Umidade;56.04
/0000/000/Desto0023/1509399275/SE00/Pressao;1001.22
/0000/000/Desto0023/1509399335/SY00/Sinal;31.00
/0000/000/Desto0023/1509399335/SY01/Bateria;4.35
/0000/000/Desto0023/1509399335/SE00/Temperatura;27.66
/0000/000/Desto0023/1509399335/SE00/Umidade;56.34
/0000/000/Desto0023/1509399335/SE00/Pressao;1001.06
/0000/000/Desto0023/1509399395/SY00/Sinal;31.00
/0000/000/Desto0023/1509399395/SY01/Bateria;4.35
/0000/000/Desto0023/1509399395/SE00/Temperatura;27.61
/0000/000/Desto0023/1509399395/SE00/Umidade;57.30
/0000/000/Desto0023/1509399395/SE00/Pressao;1001.16
/0000/000/Desto0023/1509399456/SY00/Sinal;31.00
/0000/000/Desto0023/1509399456/SY01/Bateria;4.35
/0000/000/Desto0023/1509399456/SE00/Temperatura;27.61
/0000/000/Desto0023/1509399456/SE00/Umidade;56.11
/0000/000/Desto0023/1509399456/SE00/Pressao;1001.19
/0000/000/Desto0023/1509399516/SY00/Sinal;31.00
/0000/000/Desto0023/1509399516/SY01/Bateria;4.35
/0000/000/Desto0023/1509399516/SE00/Temperatura;27.58
/0000/000/Desto0023/1509399516/SE00/Umidade;56.77
/0000/000/Desto0023/1509399516/SE00/Pressao;1001.24
/0000/000/Desto0023/1509399576/SY00/Sinal;31.00
/0000/000/Desto0023/1509399576/SY01/Bateria;4.35
/0000/000/Desto0023/1509399576/SE00/Temperatura;27.56
